omega,n_sites,n_taxa,rep,branch,NOE,pvalue,ICEnorm,is_fg
1.5,3000,8,17,A,0.0329398148148148,0.4,0.07709143823478952,True
1.5,3000,8,17,B,-0.08164351851851853,0.98,0.07905130212480302,False
1.5,3000,8,17,C,-0.006643518518518535,0.56,0.07815252944318327,False
1.5,3000,8,17,D,0.03606481481481481,0.4,0.0859543575248133,False
1.5,3000,8,17,E,-0.06164351851851854,0.96,0.07899802673952051,False
1.5,3000,8,17,F,0.030439814814814798,0.3,0.07761270649977026,False
1.5,3000,8,17,G,-0.01185185185185188,0.7,0.07710832650093653,False
1.5,3000,8,17,H,0.09148148148148144,0.08,0.0876521250105293,False
1.5,3000,8,18,A,0.022685185185185162,0.16,0.08651898995265711,True
1.5,3000,8,18,B,0.03497685185185183,0.14,0.07857842698376444,False
1.5,3000,8,18,C,-0.04377314814814817,0.66,0.08036443643822136,False
1.5,3000,8,18,D,0.09810185185185183,0.0,0.08287695245948172,False
1.5,3000,8,18,E,-0.013981481481481494,0.42,0.08045194086592722,False
1.5,3000,8,18,F,-0.019814814814814834,0.38,0.08705394093139748,False
1.5,3000,8,18,G,-0.06627314814814816,0.78,0.08556650888879153,False
1.5,3000,8,18,H,-0.09231481481481484,0.9,0.07912635019554161,False
1.5,3000,8,19,A,0.11824074074074072,0.0,0.08003551139778564,True
1.5,3000,8,19,B,-0.033217592592592604,0.66,0.0791917736882453,False
1.5,3000,8,19,C,-0.02155092592592593,0.38,0.08300968529770243,False
1.5,3000,8,19,D,-0.009675925925925945,0.34,0.07625564276721349,False
1.5,3000,8,19,E,-0.01675925925925927,0.64,0.08453937590574133,False
1.5,3000,8,19,F,-0.02259259259259261,0.58,0.07608127597405868,False
1.5,3000,8,19,G,-0.04884259259259262,0.58,0.07967261705742539,False
1.5,3000,8,19,H,0.07219907407407407,0.06,0.08526014465624511,False
3.0,500,8,0,A,-0.04111111111111107,0.66,0.19698312972196816,True
3.0,500,8,0,B,-0.22361111111111115,0.94,0.17670771710355668,False
3.0,500,8,0,C,0.006388888888888888,0.4,0.1907648874503655,False
3.0,500,8,0,D,-0.1836111111111111,0.94,0.1976333742496038,False
3.0,500,8,0,E,0.0076388888888888964,0.48,0.190136809095029,False
3.0,500,8,0,F,0.1076388888888889,0.22,0.2013321759225991,False
3.0,500,8,0,G,0.14513888888888887,0.18,0.20889406021967627,False
3.0,500,8,0,H,-0.06486111111111112,0.68,0.1886518120051846,False
3.0,500,8,1,A,0.22486111111111112,0.04,0.21605379845575615,True
3.0,500,8,1,B,-0.10138888888888892,0.88,0.19948999402488685,False
3.0,500,8,1,C,-0.1363888888888889,0.74,0.19507852961320318,False
3.0,500,8,1,D,0.08361111111111111,0.22,0.19071432080599987,False
3.0,500,8,1,E,0.10111111111111115,0.14,0.21882754357521017,False
3.0,500,8,1,F,-0.04513888888888887,0.46,0.2107519788873601,False
3.0,500,8,1,G,-0.12138888888888888,0.74,0.19798132472097366,False
3.0,500,8,1,H,0.0811111111111111,0.22,0.1996457124353718,False
3.0,500,8,2,A,-0.13458333333333333,0.76,0.1784515227944394,True
3.0,500,8,2,B,0.024166666666666656,0.38,0.2267933503554108,False
3.0,500,8,2,C,0.010416666666666664,0.34,0.19957284631846672,False
3.0,500,8,2,D,0.09166666666666667,0.12,0.20119473399583382,False
3.0,500,8,2,E,-0.21833333333333338,0.88,0.20247122947577542,False
3.0,500,8,2,F,0.0066666666666666385,0.24,0.19553118929637373,False
3.0,500,8,2,G,0.14541666666666664,0.02,0.2029166191345294,False
3.0,500,8,2,H,0.11166666666666669,0.1,0.2163815788238939,False
3.0,500,8,3,A,-0.0738888888888889,0.72,0.1774464142727928,True
3.0,500,8,3,B,-0.1513888888888889,0.92,0.16605954234833445,False
3.0,500,8,3,C,0.07361111111111114,0.3,0.19736653562019082,False
3.0,500,8,3,D,0.0436111111111111,0.42,0.20641636574986663,False
3.0,500,8,3,E,0.1673611111111111,0.1,0.21111577114739793,False
3.0,500,8,3,F,0.019861111111111083,0.6,0.16422822684857546,False
3.0,500,8,3,G,-0.0026388888888888816,0.66,0.19892089283164371,False
3.0,500,8,3,H,0.04236111111111107,0.46,0.19093540049056862,False
3.0,500,8,4,A,0.3236111111111111,0.0,0.21155882715140725,True
3.0,500,8,4,B,-0.0688888888888889,0.58,0.20710349965150573,False
3.0,500,8,4,C,-0.15138888888888888,0.94,0.1920752488858674,False
3.0,500,8,4,D,-0.1726388888888889,0.88,0.18920388359624452,False
3.0,500,8,4,E,-0.1463888888888889,0.8,0.1697777914121577,False
3.0,500,8,4,F,0.05236111111111112,0.24,0.2132711136118405,False
3.0,500,8,4,G,0.0011111111111111183,0.36,0.20385312280907633,False
3.0,500,8,4,H,-0.04638888888888891,0.6,0.19909653189431928,False
3.0,500,8,5,A,0.11499999999999999,0.16,0.18320923830418598,True
3.0,500,8,5,B,0.019999999999999993,0.4,0.22535619953013647,False
3.0,500,8,5,C,0.030000000000000013,0.42,0.19494924553158274,False
3.0,500,8,5,D,0.10499999999999998,0.18,0.20314198646923456,False
3.0,500,8,5,E,-0.09000000000000002,0.86,0.19209734222234545,False
3.0,500,8,5,F,-0.1875,0.94,0.19458913267589115,False
3.0,500,8,5,G,-0.04375000000000001,0.68,0.19663753315286595,False
3.0,500,8,5,H,0.032499999999999994,0.44,0.20998677207015792,False
3.0,500,8,6,A,0.13166666666666665,0.06,0.1991204618650061,True
3.0,500,8,6,B,0.030416666666666668,0.06,0.23818104108709692,False
3.0,500,8,6,C,-0.04583333333333332,0.3,0.20593367999323367,False
3.0,500,8,6,D,0.10166666666666664,0.1,0.21322914122292635,False
3.0,500,8,6,E,-0.16458333333333333,0.74,0.19711724514444023,False
3.0,500,8,6,F,0.11291666666666665,0.06,0.21886782541068026,False
3.0,500,8,6,G,-0.005833333333333378,0.16,0.21578586994209484,False
3.0,500,8,6,H,-0.15083333333333337,0.56,0.18424018140580642,False
3.0,500,8,7,A,0.16833333333333333,0.0,0.19665195331026017,True
3.0,500,8,7,B,-0.05791666666666668,0.42,0.21721351929141744,False
3.0,500,8,7,C,-0.2016666666666667,0.84,0.16249074047692916,False
3.0,500,8,7,D,-0.0016666666666666288,0.22,0.20162993237520474,False
3.0,500,8,7,E,0.13208333333333336,0.06,0.2023441901718364,False
3.0,500,8,7,F,-0.06166666666666668,0.42,0.20395255212553365,False
3.0,500,8,7,G,-0.055416666666666684,0.42,0.19339827692748074,False
3.0,500,8,7,H,-0.05541666666666667,0.54,0.19925236417575987,False
3.0,500,8,8,A,0.07000000000000002,0.26,0.22177828921673384,True
3.0,500,8,8,B,0.21499999999999997,0.04,0.21411198682286467,False
3.0,500,8,8,C,-0.15375,0.9,0.1805667731558086,False
3.0,500,8,8,D,0.11749999999999997,0.16,0.20915882750545528,False
3.0,500,8,8,E,-0.25625,0.96,0.18732079913913316,False
3.0,500,8,8,F,0.03374999999999997,0.24,0.19817531831719978,False
3.0,500,8,8,G,0.006249999999999964,0.34,0.19655413054567922,False
3.0,500,8,8,H,-0.12875,0.82,0.21723607514793444,False
3.0,500,8,9,A,0.3026388888888889,0.02,0.2107317497919342,True
3.0,500,8,9,B,0.022638888888888892,0.48,0.19623245380396673,False
3.0,500,8,9,C,0.0938888888888889,0.42,0.1867435357600047,False
3.0,500,8,9,D,-0.14861111111111114,0.96,0.16644638220204172,False
3.0,500,8,9,E,-0.07861111111111116,0.72,0.188900020096856,False
3.0,500,8,9,F,0.04888888888888887,0.52,0.22270018044530265,False
3.0,500,8,9,G,-0.12486111111111113,0.88,0.1882804743913639,False
3.0,500,8,9,H,-0.09986111111111111,0.84,0.18924894197072023,False
3.0,500,8,10,A,0.03555555555555559,0.06,0.20260285453731067,True
3.0,500,8,10,B,0.05180555555555555,0.06,0.2172164499090967,False
3.0,500,8,10,C,-0.07694444444444445,0.26,0.21238313780105575,False
3.0,500,8,10,D,0.08055555555555556,0.06,0.2098453464922309,False
3.0,500,8,10,E,-0.14444444444444446,0.42,0.18419400249616044,False
3.0,500,8,10,F,-0.04694444444444445,0.48,0.21980973464440662,False
3.0,500,8,10,G,-0.023194444444444455,0.18,0.24912137269478374,False
3.0,500,8,10,H,-0.09694444444444442,0.6,0.19037426588462822,False
3.0,500,8,11,A,0.2148611111111111,0.14,0.19638034320555325,True
3.0,500,8,11,B,-0.047638888888888904,0.64,0.16867425140316988,False
3.0,500,8,11,C,-0.08013888888888891,0.88,0.21445334969995428,False
3.0,500,8,11,D,-0.02638888888888889,0.7,0.18938120075005038,False
3.0,500,8,11,E,-0.07888888888888893,0.86,0.19288821684470742,False
3.0,500,8,11,F,-0.17513888888888893,0.96,0.1852915203965476,False
3.0,500,8,11,G,0.13111111111111112,0.22,0.19567803140697387,False
3.0,500,8,11,H,-0.12013888888888889,0.92,0.16502197758607717,False
3.0,500,8,12,A,0.21652777777777776,0.06,0.20555733858085548,True
3.0,500,8,12,B,0.06027777777777776,0.22,0.2099892523704752,False
3.0,500,8,12,C,-0.10847222222222222,0.78,0.1853600100704932,False
3.0,500,8,12,D,-0.01597222222222225,0.64,0.2150807341958415,False
3.0,500,8,12,E,0.006527777777777768,0.52,0.2105177150107167,False
3.0,500,8,12,F,-0.24097222222222225,1.0,0.16229581188544442,False
3.0,500,8,12,G,0.1277777777777778,0.1,0.23567795234646416,False
3.0,500,8,12,H,-0.04972222222222222,0.68,0.19757382586432515,False
3.0,500,8,13,A,0.11888888888888889,0.2,0.19721576671750998,True
3.0,500,8,13,B,0.006388888888888895,0.44,0.186142203041348,False
3.0,500,8,13,C,-0.10236111111111112,0.84,0.17890959162467684,False
3.0,500,8,13,D,0.1513888888888889,0.04,0.21573347825957684,False
3.0,500,8,13,E,0.03013888888888888,0.38,0.20353122959328154,False
3.0,500,8,13,F,-0.022361111111111123,0.6,0.17744413135713005,False
3.0,500,8,13,G,-0.16986111111111107,0.94,0.18727290774511043,False
3.0,500,8,13,H,-0.06736111111111114,0.58,0.21129140692885573,False
3.0,500,8,14,A,0.235,0.04,0.2165296931709168,True
3.0,500,8,14,B,0.0037500000000000033,0.42,0.19691466629601043,False
3.0,500,8,14,C,0.059999999999999984,0.32,0.1860939046772481,False
3.0,500,8,14,D,0.10375000000000001,0.2,0.20388340137937833,False
3.0,500,8,14,E,-0.11625000000000002,0.82,0.1805471151873359,False
3.0,500,8,14,F,-0.08375,0.64,0.1916377796266877,False
3.0,500,8,14,G,0.026250000000000002,0.26,0.2076247208098256,False
3.0,500,8,14,H,-0.155,0.82,0.17708883433721503,False
3.0,500,8,15,A,0.1370833333333334,0.0,0.2174602631502655,True
3.0,500,8,15,B,0.010833333333333334,0.16,0.21225248838861818,False
3.0,500,8,15,C,-0.059166666666666645,0.38,0.1904173251467665,False
3.0,500,8,15,D,-0.11666666666666665,0.6,0.2003133155402208,False
3.0,500,8,15,E,-0.08416666666666665,0.38,0.18058856535858414,False
3.0,500,8,15,F,-0.26416666666666666,0.96,0.20185530280774136,False
3.0,500,8,15,G,0.26208333333333333,0.0,0.24126131394183006,False
3.0,500,8,15,H,0.05833333333333335,0.12,0.22296706768400787,False
3.0,500,8,16,A,0.023333333333333314,0.52,0.16104308908863452,True
3.0,500,8,16,B,-0.1441666666666667,0.94,0.1838727334293082,False
3.0,500,8,16,C,0.009583333333333322,0.62,0.20653595029784066,False
3.0,500,8,16,D,-0.1404166666666667,0.9,0.17832110982684174,False
3.0,500,8,16,E,-0.14041666666666666,0.86,0.1772577028224064,False
3.0,500,8,16,F,0.08208333333333331,0.2,0.2139261331209882,False
3.0,500,8,16,G,0.06083333333333331,0.38,0.1841227742232186,False
3.0,500,8,16,H,0.10833333333333331,0.22,0.18677772407296472,False
3.0,500,8,17,A,0.0909722222222222,0.1,0.2169344854735049,True
3.0,500,8,17,B,0.06222222222222223,0.14,0.21927234812971974,False
3.0,500,8,17,C,-0.12777777777777777,0.8,0.1854746580140589,False
3.0,500,8,17,D,0.0372222222222222,0.28,0.20150083095745094,False
3.0,500,8,17,E,-0.034027777777777796,0.38,0.21063680270627205,False
3.0,500,8,17,F,0.03097222222222222,0.16,0.19201367540675293,False
3.0,500,8,17,G,-0.11652777777777781,0.56,0.20149652296114717,False
3.0,500,8,17,H,0.06472222222222221,0.14,0.21509642899274758,False
3.0,500,8,18,A,0.23430555555555552,0.0,0.20698331104072792,True
3.0,500,8,18,B,-0.043194444444444466,0.42,0.21218786080170787,False
3.0,500,8,18,C,-0.2056944444444445,0.76,0.2089683839575431,False
3.0,500,8,18,D,-0.029444444444444468,0.32,0.22503797690474986,False
3.0,500,8,18,E,0.12180555555555557,0.0,0.22311651650711925,False
3.0,500,8,18,F,-0.2219444444444445,0.78,0.19335238970578636,False
3.0,500,8,18,G,0.08680555555555555,0.08,0.2039507550705002,False
3.0,500,8,18,H,-0.10944444444444446,0.5,0.19530355843729938,False
3.0,500,8,19,A,0.14097222222222222,0.34,0.17984614909883123,True
3.0,500,8,19,B,-0.16402777777777777,0.98,0.18971978199179007,False
3.0,500,8,19,C,-0.02652777777777779,0.74,0.18298694128000595,False
3.0,500,8,19,D,0.024722222222222215,0.52,0.19950072712513306,False
3.0,500,8,19,E,-0.2190277777777778,1.0,0.20477677171634462,False
3.0,500,8,19,F,0.11847222222222223,0.3,0.19384948660440177,False
3.0,500,8,19,G,-0.060277777777777784,0.88,0.17831927081972665,False
3.0,500,8,19,H,0.013472222222222212,0.66,0.22240521979064132,False
3.0,1000,8,0,A,0.09923611111111114,0.14,0.13297604763199708,True
3.0,1000,8,0,B,-0.12763888888888889,0.96,0.12167661520716135,False
3.0,1000,8,0,C,-0.04326388888888888,0.72,0.14050871392291514,False
3.0,1000,8,0,D,0.004861111111111122,0.48,0.15379992665236095,False
3.0,1000,8,0,E,0.10486111111111115,0.14,0.13363601350286633,False
3.0,1000,8,0,F,0.02111111111111111,0.46,0.14984885002874823,False
3.0,1000,8,0,G,0.007986111111111124,0.56,0.13589112040504436,False
3.0,1000,8,0,H,-0.0807638888888889,0.94,0.1326466329909175,False
3.0,1000,8,1,A,0.12840277777777778,0.08,0.153738707805737,True
3.0,1000,8,1,B,-0.02534722222222221,0.44,0.13205408456386347,False
3.0,1000,8,1,C,-0.08659722222222221,0.78,0.1304363004390351,False
3.0,1000,8,1,D,-0.00784722222222222,0.5,0.15355396264650562,False
3.0,1000,8,1,E,0.01965277777777779,0.34,0.14693039735421212,False
3.0,1000,8,1,F,-0.09659722222222222,0.86,0.13563892017657272,False
3.0,1000,8,1,G,0.022152777777777785,0.4,0.15873113404958292,False
3.0,1000,8,1,H,0.05840277777777781,0.3,0.13074771614746386,False
3.0,1000,8,2,A,0.0751388888888889,0.1,0.12360736573601726,True
3.0,1000,8,2,B,0.0970138888888889,0.12,0.13529916554632132,False
3.0,1000,8,2,C,-0.12798611111111108,0.94,0.1278370937203447,False
3.0,1000,8,2,D,-0.016111111111111097,0.64,0.14296086402220476,False
3.0,1000,8,2,E,0.05326388888888889,0.28,0.14291865752851546,False
3.0,1000,8,2,F,-0.052986111111111095,0.72,0.1425498071933603,False
3.0,1000,8,2,G,0.044513888888888895,0.3,0.1349413309873664,False
3.0,1000,8,2,H,-0.027361111111111086,0.66,0.13561381660098804,False
3.0,1000,8,3,A,0.0875,0.08,0.1420607943456725,True
3.0,1000,8,3,B,-0.08187500000000003,0.74,0.14006236898892624,False
3.0,1000,8,3,C,0.04312500000000001,0.16,0.13346712760539414,False
3.0,1000,8,3,D,-0.028124999999999994,0.36,0.15341036963760202,False
3.0,1000,8,3,E,-0.05312499999999999,0.64,0.130800560592203,False
3.0,1000,8,3,F,-0.03875000000000001,0.42,0.13725015881841088,False
3.0,1000,8,3,G,0.0031250000000000045,0.42,0.14740145667194862,False
3.0,1000,8,3,H,-0.12187499999999998,0.86,0.13250367599140248,False
3.0,1000,8,4,A,0.23284722222222223,0.0,0.14822808896435483,True
3.0,1000,8,4,B,-0.016527777777777752,0.42,0.14786397079080724,False
3.0,1000,8,4,C,-0.010277777777777775,0.36,0.14725923276929861,False
3.0,1000,8,4,D,0.08409722222222223,0.12,0.14295779426585326,False
3.0,1000,8,4,E,-0.15590277777777775,0.92,0.13427901754358026,False
3.0,1000,8,4,F,-0.20590277777777777,0.94,0.12296695455926462,False
3.0,1000,8,4,G,0.13534722222222223,0.0,0.1404915862337284,False
3.0,1000,8,4,H,-0.04152777777777777,0.64,0.14713834088375705,False
3.0,1000,8,5,A,0.241875,0.0,0.1443652627521807,True
3.0,1000,8,5,B,0.11562499999999998,0.04,0.1478389206217946,False
3.0,1000,8,5,C,-0.13437500000000002,0.82,0.1403171355677938,False
3.0,1000,8,5,D,0.008125,0.28,0.14476666783926453,False
3.0,1000,8,5,E,-0.016249999999999973,0.42,0.14557987233266506,False
3.0,1000,8,5,F,-0.179375,0.94,0.13448013042228604,False
3.0,1000,8,5,G,0.10812499999999999,0.06,0.1484860260187453,False
3.0,1000,8,5,H,-0.1,0.74,0.13682381434837837,False
3.0,1000,8,6,A,0.18458333333333335,0.0,0.15131895046066937,True
3.0,1000,8,6,B,-0.08916666666666664,0.78,0.1361267706411387,False
3.0,1000,8,6,C,0.09083333333333338,0.12,0.1333545989985875,False
3.0,1000,8,6,D,0.043333333333333335,0.04,0.14478082493382374,False
3.0,1000,8,6,E,-0.08104166666666665,0.68,0.14088735814538217,False
3.0,1000,8,6,F,-0.12291666666666667,0.9,0.13950194559243276,False
3.0,1000,8,6,G,-0.0035416666666666444,0.3,0.13817364444248592,False
3.0,1000,8,6,H,0.038333333333333344,0.16,0.14364498982509571,False
3.0,1000,8,7,A,0.08972222222222223,0.2,0.11897922969478932,True
3.0,1000,8,7,B,-0.14527777777777778,0.92,0.1324973066346335,False
3.0,1000,8,7,C,-0.03277777777777778,0.8,0.14640061622854858,False
3.0,1000,8,7,D,0.04847222222222225,0.2,0.1369739868405226,False
3.0,1000,8,7,E,0.027222222222222245,0.22,0.14475067698513303,False
3.0,1000,8,7,F,0.12909722222222225,0.04,0.16041471259031104,False
3.0,1000,8,7,G,-0.11840277777777777,0.96,0.13644188125306886,False
3.0,1000,8,7,H,0.12659722222222222,0.08,0.16088831577936596,False
3.0,1000,8,8,A,0.05305555555555555,0.42,0.1384875799462996,True
3.0,1000,8,8,B,-0.034444444444444444,0.64,0.13867643472985133,False
3.0,1000,8,8,C,0.15868055555555557,0.1,0.14572284174053934,False
3.0,1000,8,8,D,0.07993055555555557,0.28,0.15082322965955303,False
3.0,1000,8,8,E,-0.12194444444444448,0.98,0.12697635144845082,False
3.0,1000,8,8,F,0.04368055555555556,0.42,0.13616839072529296,False
3.0,1000,8,8,G,-0.18319444444444444,1.0,0.1357274922795446,False
3.0,1000,8,8,H,0.054305555555555565,0.52,0.15363022911973648,False
3.0,1000,8,9,A,0.12694444444444447,0.04,0.14066177502684837,True
3.0,1000,8,9,B,-0.12930555555555556,0.92,0.13933705470841132,False
3.0,1000,8,9,C,-0.011180555555555565,0.54,0.14413314478608286,False
3.0,1000,8,9,D,-0.12430555555555556,0.94,0.1274535817827779,False
3.0,1000,8,9,E,0.05694444444444446,0.28,0.14166411353908517,False
3.0,1000,8,9,F,0.04131944444444446,0.44,0.1529469391772967,False
3.0,1000,8,9,G,-0.07055555555555555,0.88,0.13099832572438697,False
3.0,1000,8,9,H,0.04069444444444446,0.5,0.1450085805251742,False
3.0,1000,8,10,A,0.011875000000000017,0.48,0.1466832048230488,True
3.0,1000,8,10,B,0.038125000000000034,0.28,0.14214804516357993,False
3.0,1000,8,10,C,-0.00187499999999996,0.64,0.13690682940697882,False
3.0,1000,8,10,D,0.05125000000000002,0.34,0.16025530003176683,False
3.0,1000,8,10,E,-0.12937499999999996,0.98,0.13251437582157913,False
3.0,1000,8,10,F,0.09500000000000004,0.22,0.15582801040621835,False
3.0,1000,8,10,G,-0.06374999999999999,0.86,0.12823382535840291,False
3.0,1000,8,10,H,0.12000000000000002,0.12,0.14933501001456218,False
3.0,1000,8,11,A,0.11729166666666667,0.02,0.14586461304753176,True
3.0,1000,8,11,B,0.05166666666666668,0.06,0.1511142386318508,False
3.0,1000,8,11,C,-0.10145833333333332,0.7,0.13976484190936797,False
3.0,1000,8,11,D,-0.09145833333333332,0.66,0.13417252546444142,False
3.0,1000,8,11,E,-0.028958333333333332,0.48,0.15030672087270808,False
3.0,1000,8,11,F,0.0016666666666666913,0.16,0.14968314657062748,False
3.0,1000,8,11,G,0.02166666666666668,0.18,0.13952552008923974,False
3.0,1000,8,11,H,0.008541666666666708,0.14,0.13702224801329632,False
3.0,1000,8,12,A,0.218125,0.0,0.13611277635035762,True
3.0,1000,8,12,B,0.05562500000000002,0.12,0.16429733707256428,False
3.0,1000,8,12,C,-0.01562499999999997,0.22,0.13909599142407705,False
3.0,1000,8,12,D,-0.111875,0.62,0.14486117769253823,False
3.0,1000,8,12,E,0.056875,0.04,0.15777572988694438,False
3.0,1000,8,12,F,-1.3877787807814457e-17,0.16,0.1602860519239214,False
3.0,1000,8,12,G,-0.06,0.4,0.1410684195591401,False
3.0,1000,8,12,H,-0.0975,0.44,0.14377972049176949,False
3.0,1000,8,13,A,0.07986111111111113,0.1,0.1422136431331744,True
3.0,1000,8,13,B,-0.0295138888888889,0.58,0.13665420985460952,False
3.0,1000,8,13,C,-0.2876388888888889,1.0,0.12415120771278552,False
3.0,1000,8,13,D,-0.07326388888888888,0.56,0.14393007373910155,False
3.0,1000,8,13,E,-0.0657638888888889,0.76,0.13241047085940705,False
3.0,1000,8,13,F,0.07048611111111112,0.12,0.13500217905191544,False
3.0,1000,8,13,G,0.19111111111111112,0.0,0.15639653622510277,False
3.0,1000,8,13,H,0.032986111111111105,0.22,0.14195766001753596,False
3.0,1000,8,14,A,0.09208333333333334,0.08,0.13878106926085124,True
3.0,1000,8,14,B,-0.010416666666666664,0.32,0.1374963172907497,False
3.0,1000,8,14,C,0.11395833333333336,0.0,0.17060867680704828,False
3.0,1000,8,14,D,-0.037916666666666675,0.44,0.1383202595897035,False
3.0,1000,8,14,E,-0.02729166666666666,0.4,0.1322650345021384,False
3.0,1000,8,14,F,0.01145833333333334,0.18,0.1447526426228423,False
3.0,1000,8,14,G,-0.14104166666666665,0.78,0.13494640568539573,False
3.0,1000,8,14,H,-0.08604166666666666,0.82,0.14672238919381303,False
3.0,1000,8,15,A,0.16694444444444445,0.02,0.14257135559145528,True
3.0,1000,8,15,B,0.07694444444444445,0.1,0.14893701284870828,False
3.0,1000,8,15,C,0.14444444444444446,0.02,0.16780893290573948,False
3.0,1000,8,15,D,-0.13680555555555554,0.88,0.13653395911179292,False
3.0,1000,8,15,E,-0.054305555555555565,0.66,0.1298962370794759,False
3.0,1000,8,15,F,-0.07493055555555557,0.76,0.13599151491776842,False
3.0,1000,8,15,G,-0.06368055555555556,0.7,0.14917782003615934,False
3.0,1000,8,15,H,-0.19118055555555555,0.96,0.13076077251847984,False
3.0,1000,8,16,A,0.08506944444444446,0.22,0.13025245548738737,True
3.0,1000,8,16,B,-0.011805555555555569,0.64,0.135264943493396,False
3.0,1000,8,16,C,-0.07555555555555557,0.9,0.12700847825788134,False
3.0,1000,8,16,D,-0.10055555555555556,0.9,0.1391981279585343,False
3.0,1000,8,16,E,0.030069444444444454,0.58,0.13839383995782328,False
3.0,1000,8,16,F,0.11694444444444445,0.12,0.14331512992719708,False
3.0,1000,8,16,G,-0.16868055555555556,0.98,0.12181244437633734,False
3.0,1000,8,16,H,-0.009305555555555553,0.6,0.1277098249263386,False
3.0,1000,8,17,A,-0.0007638888888888869,0.46,0.1373665879146332,True
3.0,1000,8,17,B,0.024861111111111136,0.26,0.1343314062218172,False
3.0,1000,8,17,C,-0.08263888888888887,0.76,0.1395278358439944,False
3.0,1000,8,17,D,-0.010763888888888882,0.4,0.1418474812872293,False
3.0,1000,8,17,E,-0.07951388888888887,0.7,0.14161321159246007,False
3.0,1000,8,17,F,0.13736111111111116,0.02,0.15107156472928018,False
3.0,1000,8,17,G,0.10048611111111115,0.06,0.144970829068693,False
3.0,1000,8,17,H,-0.08701388888888885,0.74,0.16137580029159604,False
3.0,1000,8,18,A,0.02937500000000001,0.18,0.1389208296605669,True
3.0,1000,8,18,B,-0.115,0.9,0.13415904625241648,False
3.0,1000,8,18,C,0.042499999999999996,0.22,0.13944378734904941,False
3.0,1000,8,18,D,0.08875000000000002,0.22,0.12892095057403813,False
3.0,1000,8,18,E,0.061875000000000006,0.2,0.13917990345122155,False
3.0,1000,8,18,F,-0.011249999999999979,0.46,0.13534788139056178,False
3.0,1000,8,18,G,-0.07625000000000001,0.86,0.134618624257246,False
3.0,1000,8,18,H,-0.1125,0.8,0.13990089636049205,False
3.0,1000,8,19,A,0.09451388888888893,0.08,0.14664253010570455,True
3.0,1000,8,19,B,0.0757638888888889,0.14,0.13679060832049603,False
3.0,1000,8,19,C,-0.006736111111111116,0.32,0.13226835242214646,False
3.0,1000,8,19,D,-0.09173611111111112,0.76,0.12671752146768647,False
3.0,1000,8,19,E,-0.014861111111111096,0.48,0.13357219634266132,False
3.0,1000,8,19,F,0.0963888888888889,0.06,0.14442427743831798,False
3.0,1000,8,19,G,-0.14361111111111108,0.98,0.1304873492046993,False
3.0,1000,8,19,H,0.09513888888888888,0.06,0.15366739098608118,False
3.0,3000,8,0,A,0.1812962962962963,0.0,0.08651461738295481,True
3.0,3000,8,0,B,0.0019212962962962769,0.42,0.07509747323957344,False
3.0,3000,8,0,C,0.020462962962962943,0.1,0.0843878241791107,False
3.0,3000,8,0,D,-0.08057870370370374,0.82,0.0726843447698524,False
3.0,3000,8,0,E,0.06837962962962962,0.02,0.08683509991054669,False
3.0,3000,8,0,F,-0.012453703703703724,0.4,0.08010216571989694,False
3.0,3000,8,0,G,-0.024537037037037062,0.5,0.07743039293012872,False
3.0,3000,8,0,H,-0.09412037037037038,0.94,0.07502570861390002,False
3.0,3000,8,1,A,0.17215277777777777,0.0,0.0866178649894025,True
3.0,3000,8,1,B,-0.024097222222222235,0.66,0.0817134941227097,False
3.0,3000,8,1,C,-0.14597222222222223,1.0,0.08342663886528928,False
3.0,3000,8,1,D,0.01798611111111109,0.36,0.08651017645919683,False
3.0,3000,8,1,E,-0.03430555555555557,0.72,0.0788244444218212,False
3.0,3000,8,1,F,-0.03368055555555556,0.74,0.07452163689539618,False
3.0,3000,8,1,G,0.05736111111111109,0.1,0.08705443334816024,False
3.0,3000,8,1,H,0.010902777777777761,0.28,0.07773431463082973,False
3.0,3000,8,2,A,0.1572222222222222,0.0,0.08450414657726397,True
3.0,3000,8,2,B,-0.029444444444444464,0.48,0.08022872983676639,False
3.0,3000,8,2,C,-0.02819444444444447,0.48,0.07736228166989045,False
3.0,3000,8,2,D,-0.04715277777777779,0.64,0.08454294429890068,False
3.0,3000,8,2,E,-0.047569444444444456,0.54,0.07748063140201825,False
3.0,3000,8,2,F,-0.056527777777777795,0.64,0.08355767128592696,False
3.0,3000,8,2,G,-0.03236111111111112,0.38,0.07564216962639789,False
3.0,3000,8,2,H,-0.02069444444444447,0.36,0.08468514544912448,False
3.0,3000,8,3,A,0.10476851851851851,0.04,0.08594663329069664,True
3.0,3000,8,3,B,0.030810185185185156,0.16,0.07292280985291909,False
3.0,3000,8,3,C,-0.004189814814814848,0.34,0.08164634389570884,False
3.0,3000,8,3,D,-0.029606481481481497,0.44,0.08339690219432869,False
3.0,3000,8,3,E,-0.03398148148148151,0.56,0.07833665089069689,False
3.0,3000,8,3,F,0.006018518518518479,0.32,0.0790458318135239,False
3.0,3000,8,3,G,0.010810185185185162,0.2,0.0776218606406348,False
3.0,3000,8,3,H,-0.052314814814814835,0.66,0.07768154319807966,False
3.0,3000,8,4,A,0.09858796296296293,0.06,0.07666921068421806,True
3.0,3000,8,4,B,-0.0641203703703704,0.94,0.07481558116356679,False
